"","X1","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.x","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.y","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute","duration.OtherTransaction/NettyDispatcher/NettyDispatcher","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute","queue_duration","deploys","stl_rpm","stl_duration","stl_apdex_score","stl_error_pct"
"31",31,"BST-Cassandra",2017-09-27 22:00:00,2017-09-27 22:10:00,3194054,0.000200435889061988,0,59658.416128,66.6793670654297,7.61957144737244,1.77724421024323,0,0.133734199404716,2.81206028461456,0.692126628756523,5.17488946914673,1009747.96394231,0,0,0,0,0,3154143,34011,5900,0.990000009536743,0,0,0,0,0,0,100,319405.4,12.1,409.7,141888.9,177094.7,0,12.1,409.7,141888.9,177094.7,0.0433406798512397,0.00206882489602148,0.000423832604606139,1.41796647917752e-05,0,0,0,0,-62003.171462337,1.48399016812212e-07,1.11022302462516e-16,0
"32",32,"BST-Cassandra",2017-09-27 22:10:00,2017-09-27 22:20:00,3226488,0.000199860504380615,0,59819.15136,66.7467269897461,7.39139165878296,1.79060283899307,0,0.138502860069275,2.15631663799286,0.592964631319046,5.25776305198669,1035382.89663462,0,0,0,0,0,3189095,31887,5506,0.990000009536743,0,0,0,0,0,0,100,322648.8,16.3,437.8,141088.3,181106.4,0,16.3,437.8,141088.3,181106.4,0.137460237668712,0.00225534236660576,0.000416937796430321,1.34270033505166e-05,0,0,0,0,-55022.3518926078,-1.92088690872339e-06,1.11022302462516e-16,0
"33",33,"BST-Cassandra",2017-09-27 22:20:00,2017-09-27 22:30:00,3310196,0.00019931112354495,0,59778.338816,66.7902603149414,7.70486087799072,1.81655149459839,0,0.151443983614445,2.2406167268753,0.74562554359436,5.44255957603455,1051220.72115385,0,0,0,0,0,3269522,34603,6071,0.990000009536743,0,0,0,0,0,0,100,331019.6,32.7,390.4,147996.3,182600.2,0,32.7,390.4,147996.3,182600.2,0.0713961413639144,0.00198821059759221,0.000408247061494105,1.33952896245459e-05,0,0,0,0,-9772.9665192645,-1.39648330937676e-07,1.11022302462516e-16,0
"34",34,"BST-Cassandra",2017-09-27 22:30:00,2017-09-27 22:40:00,3633764,0.000206708640260072,0,59743.940608,66.7554473876953,7.98482265472412,1.91205598115921,0,0.170135246217251,2.36322951316833,0.825670140981674,6.33665161132812,1087165.72115385,0,0,0,0,0,3577617,48071,8076,0.990000009536743,0,0,0,0,0,0,100,363376.4,17.7,449,166736.4,196173.3,0,17.7,449,166736.4,196173.3,0.0451225312090396,0.00197978855924276,0.000423743292915045,1.4130447396766e-05,0,0,0,0,260785.032909691,6.36574082291125e-06,1.11022302462516e-16,0
"35",35,"BST-Cassandra",2017-09-27 22:40:00,2017-09-27 22:50:00,3289119,0.000199627502738575,0,59744.456704,66.7216949462891,7.20747127532959,1.84687888622284,0,0.124248426407576,2.11310000419617,0.628726214170456,4.93981418609619,1063418.19951923,0,0,0,0,0,3250203,33003,5913,0.990000009536743,0,0,0,0,0,0,100,328911.9,32.6,351.9,146703.9,181823.5,0,32.6,351.9,146703.9,181823.5,0.0243763761748466,0.00198516187127025,0.000419440849631809,1.44811008032515e-05,0,0,0,0,-35141.9732966437,-2.28109651540729e-06,1.11022302462516e-16,0
"36",36,"BST-Cassandra",2017-09-27 22:50:00,2017-09-27 23:00:00,3316520,0.000199719166615609,0,59709.17376,66.6970825195312,7.52241954803467,1.86309551000595,0,0.158341981470585,3.10612578392029,0.72521858215332,5.72026214599609,1048438.33653846,0,0,0,0,0,3277865,32048,6607,0.990000009536743,0,0,0,0,0,0,100,331652,32.2,410.2,146452.2,184757.4,0,32.2,410.2,146452.2,184757.4,0.0374815814968944,0.00209229331764993,0.000420046812050621,1.4371904321559e-05,0,0,0,0,-7005.15406746324,-5.42316415067239e-07,1.11022302462516e-16,0
"37",37,"BST-Cassandra",2017-09-27 23:00:00,2017-09-27 23:10:00,3317079,0.000197803471298392,0,59727.683584,66.6947479248047,8.37956695556641,1.85561225414276,0,0.156869299709797,2.50457158088684,0.733590596914291,5.28067841529846,1060787.68509615,0,0,0,0,0,3278161,32777,6141,0.990000009536743,0,0,0,0,0,0,100,331707.9,25.1,354.6,147413.6,183914.6,0,25.1,354.6,147413.6,183914.6,0.0377663153426295,0.0021005079323181,0.0004149047544019,1.49938936098602e-05,0,0,0,0,-21349.9417937268,-4.2908403279874e-06,1.11022302462516e-16,0
"38",38,"BST-Cassandra",2017-09-27 23:10:00,2017-09-27 23:20:00,3365655,0.000198641114606518,0,59709.681664,66.7667465209961,7.4511417388916,1.81781797409058,0,0.142509935796261,2.16269104480743,0.698434382677078,5.47791094779968,1061908.80288462,0,0,0,0,0,3328408,31101,6146,0.990000009536743,0,0,0,0,0,0,100,336565.5,25,443.9,148348.4,187748.2,0,25,443.9,148348.4,187748.2,0.065500592448,0.00200913939017797,0.000416168211787926,1.37870079287045e-05,0,0,0,0,9313.84173691599,7.87874683335179e-07,1.11022302462516e-16,0
"39",39,"BST-Cassandra",2017-09-27 23:20:00,2017-09-27 23:30:00,3356547,0.000198023142448773,0,59707.101184,66.7698669433594,7.97320132255554,1.84504096508026,0,0.167937659472227,2.34616670608521,0.914234086871147,5.98410124778748,1066689.71875,0,0,0,0,0,3317660,33134,5753,0.990000009536743,0,0,0,0,0,0,100,335654.7,21.1,359.3,149153.1,186121.2,0,21.1,359.3,149153.1,186121.2,0.0622033347203792,0.00302236837350404,0.000411724185691078,1.42865644091055e-05,0,0,0,0,13246.1154430439,1.81799320700456e-06,1.11022302462516e-16,0
"40",40,"BST-Cassandra",2017-09-27 23:30:00,2017-09-27 23:40:00,3350758,0.000201341466776771,0,59671.16288,66.7495193481445,7.79956245422363,1.89924048185349,0,0.165852633118629,2.28889048099518,0.852220928668976,5.94341440200806,1076957.97596154,0,0,0,0,0,3308541,36295,5922,0.990000009536743,0,0,0,0,0,0,100,335075.8,17.3,412.7,147187.8,187458,0,17.3,412.7,147187.8,187458,0.0490129092023121,0.00220371452459414,0.000425661375922461,1.62974920936956e-05,0,0,0,0,18554.601141254,-1.42387774942053e-06,1.11022302462516e-16,0
"41",41,"BST-Cassandra",2017-09-27 23:40:00,2017-09-27 23:50:00,3359627,0.000198180098290078,0,59634.696192,66.7096099853516,7.2183144569397,1.84185495376587,0,0.141438430547714,2.17674231529236,0.689829015731812,5.29676389694214,1067603.95432692,0,0,0,0,0,3321027,32043,6557,0.990000009536743,0,0,0,0,0,0,100,335962.7,16.5,468.5,147807.8,187669.9,0,16.5,468.5,147807.8,187669.9,0.117562305406061,0.00222590459487727,0.000412519650709908,1.39867103765708e-05,0,0,0,0,4455.62299407925,-2.51363529307113e-06,1.11022302462516e-16,0
"42",42,"BST-Cassandra",2017-09-27 23:50:00,2017-09-28 00:00:00,3359135,0.000212809687934543,0,59627.450368,66.6886825561523,7.42951421737671,1.84950486421585,0,0.143780555576086,2.17906665802002,0.644929456710815,5.40431275367737,1067673.00721154,0,0,0,0,0,3316690,35073,7372,0.990000009536743,0,0,0,0,0,0,100,335913.5,37.5,422.7,148308.9,187144.4,0,37.5,422.7,148308.9,187144.4,0.0832131417333333,0.00197609264395552,0.000437389030449285,1.42198962640613e-05,0,0,0,0,900.591902454849,8.31311529542251e-06,1.11022302462516e-16,0
"43",43,"BST-Cassandra",2017-09-28 00:00:00,2017-09-28 00:10:00,3346801,0.000200104414238552,0,59807.27296,66.671012878418,8.08897819519043,1.8211797952652,0,0.145282553136349,2.46048078536987,0.816618239879608,5.68057441711426,1070509.4375,0,0,0,0,0,3307971,32593,6237,0.990000009536743,0,0,0,0,0,0,100,334680.1,42.7,482.1,146911.6,187243.7,0,42.7,482.1,146911.6,187243.7,0.0589275703723653,0.0019205311966397,0.000415088616653144,1.36054628737843e-05,0,0,0,0,-13587.5380324014,1.13420831816805e-06,1.11022302462516e-16,0
"44",44,"BST-Cassandra",2017-09-28 00:10:00,2017-09-28 00:20:00,3412308,0.000202674407457357,0,59799.420928,66.7883605957031,7.70554504394531,1.84868950843811,0,0.149248542636633,2.49345383644104,0.72921758890152,5.55817933082581,1082889.00240385,0,0,0,0,0,3374228,31030,7050,0.990000009536743,0,0,0,0,0,0,100,341230.8,21.6,440.2,150768.8,190000.2,0,21.6,440.2,150768.8,190000.2,0.153753545787037,0.00237508462562472,0.000412452276226912,1.37222308765991e-05,0,0,0,0,19075.9120821911,1.2860335889795e-06,1.11022302462516e-16,0
"45",45,"BST-Cassandra",2017-09-28 00:20:00,2017-09-28 00:30:00,3414426,0.000198274620079041,0,59769.839616,66.7646102905273,7.52917056083679,1.81749821901321,0,0.139756855368614,2.27023568153381,0.741457706689835,5.09004154205322,1079900.4375,0,0,0,0,0,3376763,31445,6218,0.990000009536743,0,0,0,0,0,0,100,341442.6,25.9,482.8,149964.4,190969.5,0,25.9,482.8,149964.4,190969.5,0.090754492054054,0.00172090570008285,0.000413567904415982,1.30782377950406e-05,0,0,0,0,1130.07350044698,8.72612164830614e-07,1.11022302462516e-16,0
"46",46,"BST-Cassandra",2017-09-28 00:30:00,2017-09-28 00:40:00,3404034,0.000193245492067059,0,59735.310336,66.7290954589844,8.18383903503418,1.8303279876709,0,0.141894800961018,2.4734171628952,0.762783551216126,5.78760204315186,1080217.88701923,0,0,0,0,0,3365441,32130,6463,0.990000009536743,0,0,0,0,0,0,100,340403.4,4.4,472.4,149076.2,190850.4,0,4.4,472.4,149076.2,190850.4,0.152601641590909,0.00220706716786622,0.000411324682566365,1.44020454659775e-05,0,0,0,0,-74989.8899750644,-4.72924352474914e-06,1.11022302462516e-16,0
"47",47,"BST-Cassandra",2017-09-28 00:40:00,2017-09-28 00:50:00,3397902,0.000205880171929914,0,59728.125952,66.7066192626953,7.60069246292114,1.88097656965256,0,0.150833988189697,2.31599743366241,0.688127961754799,5.28136658668518,1090053.54326923,0,0,0,0,0,3355764,34261,7877,0.990000009536743,0,0,0,0,0,0,100,339790.2,30.4,466.9,148802.3,190490.6,0,30.4,466.9,148802.3,190490.6,0.0794578203059211,0.00211845953052045,0.00042870461606709,1.44847326461253e-05,0,0,0,0,-11249.3760132138,4.36968030809477e-06,1.11022302462516e-16,0
"48",48,"BST-Cassandra",2017-09-28 00:50:00,2017-09-28 01:00:00,3448977,0.000194159603469956,0,59724.214272,66.7037124633789,7.52053155899048,1.88059378862381,0,0.15369064733386,2.17208330631256,0.728240180015564,5.64566893577576,1099762.05528846,0,0,0,0,0,3406914,36243,5820,0.990000009536743,0,0,0,0,0,0,100,344897.7,4.3,400.1,150636.7,193856.6,0,4.3,400.1,150636.7,193856.6,0.0106212173953488,0.00193644975306173,0.000420514713048016,1.44426716124187e-05,0,0,0,0,41240.3654102259,-3.67026281558849e-06,1.11022302462516e-16,0
"49",49,"BST-Cassandra",2017-09-28 01:00:00,2017-09-28 01:10:00,3413463,0.000196126751516275,0,59717.107712,66.7672805786133,7.63469686508179,1.85528572797775,0,0.143902716040611,2.56882038116455,0.74575466811657,5.37480063438416,1078626.64423077,0,0,0,0,0,3373769,32768,6926,0.990000009536743,0,0,0,0,0,0,100,341346.3,4.5,494.4,148688.5,192158.9,0,4.5,494.4,148688.5,192158.9,0.00347508395555556,0.00324889246763754,0.000421565543650652,1.37558151623474e-05,0,0,0,0,-10561.4341638102,9.69218847229317e-08,1.11022302462516e-16,0
"50",50,"BST-Cassandra",2017-09-28 01:10:00,2017-09-28 01:20:00,3405840,0.000190984599337902,0,59685.117952,66.7948760986328,8.5439061164856,1.91966917514801,0,0.17542797550559,2.56028332710266,0.916942363977432,6.23714103698731,1079774.00480769,0,0,0,0,0,3368269,32682,4889,0.990000009536743,0,0,0,0,0,0,100,340584,24.8,398,148441.7,191719.5,0,24.8,398,148441.7,191719.5,0.0732811135685484,0.00172900136658291,0.000403516363869452,1.37812251226401e-05,0,0,0,0,-28811.4455131381,-2.73541246562374e-06,1.11022302462516e-16,0
"51",51,"BST-Cassandra",2017-09-28 01:20:00,2017-09-28 01:30:00,3440775,0.000193579699739739,0,59665.22368,66.7417831420898,7.48215570449829,1.86321887969971,0,0.145483378320932,1.91712678670883,0.682485002279282,5.35734529495239,1090159.37740385,0,0,0,0,0,3399839,34346,6590,0.990000009536743,0,0,0,0,0,0,100,344077.5,17,388.6,150862.2,192809.7,0,17,388.6,150862.2,192809.7,0.00284403520588235,0.00238995263124035,0.00041771838629027,1.35440292163724e-05,0,0,0,0,9623.63108408684,-2.00424616082228e-06,1.11022302462516e-16,0
"52",52,"BST-Cassandra",2017-09-28 01:30:00,2017-09-28 01:40:00,3442245,0.000195680554962532,0,59650.686976,66.7152328491211,7.61101856231689,1.89249582290649,0,0.14891572073102,3.006378865242,0.652540439367294,5.75402936935425,1097238.57692308,0,0,0,0,0,3402223,33749,6273,0.990000009536743,0,0,0,0,0,0,100,344224.5,38.1,447.2,151194.3,192544.9,0,38.1,447.2,151194.3,192544.9,0.0317231008661417,0.00179262440362254,0.000413926003918799,1.43575706294999e-05,0,0,0,0,12179.7404611832,-2.76387354878688e-06,1.11022302462516e-16,0
"53",53,"BST-Cassandra",2017-09-28 01:40:00,2017-09-28 01:50:00,3439986,0.000204861785960757,0,59623.333888,66.7227172851562,7.64315724372864,1.89192074537277,0,0.157196969538927,2.30701060295105,0.803376689553261,5.92505798339844,1105158.68509615,0,0,0,0,0,3398773,35481,5732,0.990000009536743,0,0,0,0,0,0,100,343998.6,51.4,469.3,150672.4,192805.5,0,51.4,469.3,150672.4,192805.5,0.077128017885214,0.00181748909013424,0.000417623074127046,1.41622979666036e-05,0,0,0,0,-7447.79905644432,6.60167185476341e-06,1.11022302462516e-16,0
"54",54,"BST-Cassandra",2017-09-28 01:50:00,2017-09-28 02:00:00,3439488,0.000194803326237801,0,59813.326848,66.7066421508789,7.58125991821289,1.91648591756821,0,0.169792388379574,2.13420374393463,0.819638991355896,5.90123209953308,1104723.21875,0,0,0,0,0,3397878,34889,6721,0.990000009536743,0,0,0,0,0,0,100,343948.8,17.6,441.7,149279.5,194210,0,17.6,441.7,149279.5,194210,0.0278229694204545,0.00206436394951324,0.000421999060044413,1.34135615740693e-05,0,0,0,0,-12573.0596670159,-6.57015292667042e-06,1.11022302462516e-16,0
"55",55,"BST-Cassandra",2017-09-28 02:00:00,2017-09-28 02:10:00,3484925,0.00019562436720532,0,59776.06144,66.7861175537109,8.04078330993652,1.85829313993454,0,0.151019752025604,2.33857822418213,0.702579349279404,5.67073888778687,1116812.37019231,0,0,0,0,0,3445049,33215,6661,0.990000009536743,0,0,0,0,0,0,100,348492.5,21.7,501.4,151804.7,196164.7,0,21.7,501.4,151804.7,196164.7,0.0938022430368664,0.00213738428719585,0.000409057553886671,1.51381588139966e-05,0,0,0,0,15758.0343968971,9.91325335689505e-07,1.11022302462516e-16,0
"56",56,"BST-Cassandra",2017-09-28 02:10:00,2017-09-28 02:20:00,3523355,0.000202339760651141,0,59769.389056,66.7872161865234,7.75885601043701,1.88436243534088,0,0.140797971189022,2.2449000120163,0.659371834993362,5.60822997093201,1131535.33173077,0,0,0,0,0,3479062,36300,7993,0.990000009536743,0,0,0,0,0,0,100,352335.5,39.3,493.1,153237,198566.1,0,39.3,493.1,153237,198566.1,0.0489806833765903,0.00213610747353478,0.000427492716845148,1.41289164454557e-05,0,0,0,0,-389.130725178402,2.80868806352673e-06,1.11022302462516e-16,0
"57",57,"BST-Cassandra",2017-09-28 02:20:00,2017-09-28 02:30:00,3506953,0.000194213680477041,0,59755.249664,66.759521484375,8.02306823730469,1.93780057430267,0,0.172110724449158,2.40304393768311,0.901555091142654,6.06056928634644,1114489.39903846,0,0,0,0,0,3466483,34258,6212,0.990000009536743,0,0,0,0,0,0,100,350695.3,22.1,447.8,153990.6,196234.8,0,22.1,447.8,153990.6,196234.8,0.0877368787511312,0.00208519302434122,0.000406439033146179,1.35006630052366e-05,0,0,0,0,-25649.0167055684,-1.76875044067556e-06,1.11022302462516e-16,0
"58",58,"BST-Cassandra",2017-09-28 02:30:00,2017-09-28 02:40:00,3480956,0.000194621140196544,0,59709.97248,66.728271484375,7.93507862091064,1.83486411571503,0,0.135603622347116,2.10143265724182,0.6255426466465,5.46151976585388,1124587.76442308,0,0,0,0,0,3442908,32112,5936,0.990000009536743,0,0,0,0,0,0,100,348095.6,8.8,383.9,154248.4,193454.5,0,8.8,383.9,154248.4,193454.5,0.139676078181818,0.00202680585360771,0.000409289648737361,1.34773234011098e-05,0,0,0,0,-62196.8016958605,-1.96519937914409e-06,1.11022302462516e-16,0
"59",59,"BST-Cassandra",2017-09-28 02:40:00,2017-09-28 02:50:00,3558052,0.000201662578835835,0,59757.154304,66.7172012329102,7.99819021224976,1.92668595314026,0,0.183373152464628,3.02413074970245,0.788194864988327,6.41706209182739,1121873.09615385,0,0,0,0,0,3514467,36282,7303,0.990000009536743,0,0,0,0,0,0,100,355805.2,27.3,430,156280.1,199067.8,0,27.3,430,156280.1,199067.8,0.0964382180622711,0.00209955123581395,0.00041911542987175,1.36517433698469e-05,0,0,0,0,10998.481432843,-9.2260578545163e-08,1.11022302462516e-16,0
"60",60,"BST-Cassandra",2017-09-28 02:50:00,2017-09-28 03:00:00,3514788,0.000203743077096826,0,59708.002304,66.7821655273438,7.58345546722412,1.92945272922516,0,0.156642737984657,2.45954999923706,0.614683991670608,5.55108337402344,1125879.14903846,0,0,0,0,0,3471316,36600,6872,0.990000009536743,0,0,0,0,0,0,100,351478.8,35.2,451.7,156218.4,194773.5,0,35.2,451.7,156218.4,194773.5,0.0638524461846591,0.00202793343745849,0.000420843632001736,1.38839717179185e-05,0,0,0,0,-55089.5520776208,6.81320893533108e-06,1.11022302462516e-16,0
"61",61,"BST-Cassandra",2017-09-28 03:00:00,2017-09-28 03:10:00,3608325,0.000192964466027312,0,59690.92608,66.7938690185547,8.00751361846924,1.93965233564377,0,0.153765074908733,2.27625515460968,0.719812774658203,5.86708121299744,1149188.64663462,0,0,0,0,0,3564820,36579,6926,0.990000009536743,0,0,0,0,0,0,100,360832.5,9.4,456.3,160520.1,199846.7,0,9.4,456.3,160520.1,199846.7,0.0526927889787234,0.00262257597720798,0.000406030305015384,1.38097446137464e-05,0,0,0,0,7218.45839248458,-1.47421377855571e-06,1.11022302462516e-16,0
"62",62,"BST-Cassandra",2017-09-28 03:10:00,2017-09-28 03:20:00,3600336,0.000194249233044916,0,59680.0512,66.7208633422852,9.04087791442871,1.98470776081085,0,0.289973305165768,3.09426507949829,1.23364055752754,7.89692468643188,1179145.59855769,0,0,0,0,0,3559240,34066,7030,0.990000009536743,0,0,0,0,0,0,100,360033.6,27.1,442.7,157842.8,201721,0,27.1,442.7,157842.8,201721,0.0342345150848708,0.00189914362073639,0.000414507215802685,1.35869089891484e-05,0,0,0,0,-24344.6691198596,1.19638131190601e-06,1.11022302462516e-16,0
"63",63,"BST-Cassandra",2017-09-28 03:20:00,2017-09-28 03:30:00,3571866,0.000197184329348581,0,59637.694464,66.7303085327148,8.40014524459839,1.95653699636459,0,0.188967803120613,2.85151751041412,0.914153730869293,6.42016830444336,1165537.13942308,0,0,0,0,0,3529366,34968,7532,0.990000009536743,0,0,0,0,0,0,100,357186.6,22.8,361.8,155821.4,200980.6,0,22.8,361.8,155821.4,200980.6,0.0935018385964912,0.00217775142150359,0.000415933392827943,1.34367407192535e-05,0,0,0,0,-77395.0350608649,-1.57499423383251e-06,1.11022302462516e-16,0
"64",64,"BST-Cassandra",2017-09-28 03:30:00,2017-09-28 03:40:00,3623355,0.000201812377662415,0,59716.608,66.7051849365234,7.61173257827759,1.94151301383972,0,0.232606012374163,2.23129997253418,1.02365451455116,6.50656805038452,1157099.43509615,0,0,0,0,0,3578787,37667,6901,0.990000009536743,0,0,0,0,0,0,100,362335.5,31.4,388.3,159190,202725.8,0,31.4,388.3,159190,202725.8,0.065998654977707,0.00192070903502447,0.000422122101294051,1.53310648023093e-05,0,0,0,0,-50067.1148911705,4.64921926525872e-06,1.11022302462516e-16,0
"65",65,"BST-Cassandra",2017-09-28 03:40:00,2017-09-28 03:50:00,3694557,0.000192296986057327,0,59733.590016,66.7564849853516,7.71383056640625,1.92895570993423,0,0.154512809962034,2.16080150604248,0.697159689664841,5.70808758735657,1173962.10576923,0,0,0,0,0,3650966,36412,7179,0.990000009536743,0,0,0,0,0,0,100,369455.7,23.3,441.2,160592,208399.2,0,23.3,441.2,160592,208399.2,0.087419868416309,0.00200693800566636,0.000406455940947245,1.36723228347326e-05,0,0,0,0,-16415.7240932067,-7.13318657299801e-06,1.11022302462516e-16,0
"66",66,"BST-Cassandra",2017-09-28 03:50:00,2017-09-28 04:00:00,3707928,0.0002001177494741,0,59775.40608,66.7693405151367,8.41541957855225,2.00592099428177,0,0.208798974752426,2.47563326358795,0.965278333425522,6.89736127853394,1197578.44230769,0,0,0,0,0,3666900,33258,7770,0.990000009536743,0,0,0,0,0,0,100,370792.8,36.8,491.1,163538.1,206726.8,0,36.8,491.1,163538.1,206726.8,0.0829812256630435,0.00207949047159438,0.000411926234933022,1.33588870968834e-05,0,0,0,0,-49476.8131449539,1.21079887912195e-06,1.11022302462516e-16,0
"67",67,"BST-Cassandra",2017-09-28 04:00:00,2017-09-28 04:10:00,3747576,0.00019280042922385,0,59740.91776,66.7051391601562,8.52660994529724,1.97042479515076,0,0.173757945001125,2.79421155452728,0.861298808455467,6.43140487670898,1195655.59855769,0,0,0,0,0,3703826,36430,7320,0.990000009536743,0,0,0,0,0,0,100,374757.6,14.3,431.9,166034.2,208277.2,0,14.3,431.9,166034.2,208277.2,0.0504188898881119,0.00191127485667979,0.000407688346755668,1.44842925485843e-05,0,0,0,0,-68095.3585297577,-2.89640456182984e-09,1.11022302462516e-16,0
"68",68,"BST-Cassandra",2017-09-28 04:10:00,2017-09-28 04:20:00,3863355,0.000197254825849035,0,59735.379968,66.7247848510742,8.25428485870361,1.99981791973114,0,0.168017564713955,2.57877271175385,0.737897801399231,6.40675182342529,1219959.27403846,0,0,0,0,0,3817188,38187,7980,0.990000009536743,0,0,0,0,0,0,100,386335.5,24.2,466.9,169337.1,216507.3,0,24.2,466.9,169337.1,216507.3,0.0866027472396694,0.00188959050524738,0.000413925361024843,1.44825843253322e-05,0,0,0,0,-35885.4122218774,-1.60393314015922e-06,1.11022302462516e-16,0
"69",69,"BST-Cassandra",2017-09-28 04:20:00,2017-09-28 04:30:00,3917269,0.000197502204059767,0,59741.51168,66.7315216064453,8.16500988006592,1.98046346902847,0,0.166432483494282,2.50117571353912,0.726654750108719,5.90123281478882,1246082.27403846,0,0,0,0,0,3869701,39525,8043,0.990000009536743,0,0,0,0,0,0,100,391726.9,19.2,444.4,171517.1,219746.2,0,19.2,444.4,171517.1,219746.2,0.072971938234375,0.00287921172277228,0.000418156974464354,1.34940746684129e-05,0,0,0,0,-26200.3288375749,1.70994329395217e-06,1.11022302462516e-16,0
"70",70,"BST-Cassandra",2017-09-28 04:30:00,2017-09-28 04:40:00,3923652,0.000198369247226308,0,59688.976384,66.7676010131836,9.01509208679199,2.07429411411285,0,0.201897795498371,2.97459697723389,0.893813246488571,7.35935068130493,1261618.80769231,0,0,0,0,0,3878010,37466,8176,0.990000009536743,0,0,0,0,0,0,100,392365.2,35,420.3,172586.4,219323.5,0,35,420.3,172586.4,219323.5,0.0659903581485714,0.00208292428241732,0.000415703768137582,1.32373272421788e-05,0,0,0,0,-34795.6546779168,-5.92097288339599e-07,1.11022302462516e-16,0
"71",71,"BST-Cassandra",2017-09-28 04:40:00,2017-09-28 04:50:00,3998462,0.000199845617701006,0,59676.71296,66.7960510253906,8.16864442825317,2.06522946357727,0,0.178463310003281,2.34829397201538,0.845369058847427,6.9319953918457,1250691.25,0,0,0,0,0,3948351,42305,7806,0.990000009536743,0,0,0,0,0,0,100,399846.2,19.6,443.4,176815.2,222568,0,19.6,443.4,176815.2,222568,0.131345264632653,0.00213454950541272,0.000415068998506916,1.34618471752453e-05,0,0,0,0,-50827.0621150485,-2.96757135340194e-06,1.11022302462516e-16,0
"72",72,"BST-Cassandra",2017-09-28 04:50:00,2017-09-28 05:00:00,4053334,0.000194391581511911,0,59666.751488,66.7393569946289,8.29989671707153,2.0610080242157,0,0.182125803828239,2.83919999599457,0.772797560691833,6.59079132080078,1277794.55769231,0,0,0,0,0,4008010,36788,8536,0.990000009536743,0,0,0,0,0,0,100,405333.4,25.4,483.4,179351.4,225473.2,0,25.4,483.4,179351.4,225473.2,0.0796704397834646,0.00188381554095987,0.000406336122522601,1.32263285286234e-05,0,0,0,0,-76193.9889957081,-3.20136866542047e-06,1.11022302462516e-16,0
"73",73,"BST-Cassandra",2017-09-28 05:00:00,2017-09-28 05:10:00,4160153,0.000194544866083531,0,59617.83296,66.7224731445312,8.83808889389038,2.15602452754974,0,0.217967160046101,3.16832308769226,0.907696837186813,7.49475364685059,1302984.09134615,0,0,0,0,0,4112692,38877,8584,0.990000009536743,0,0,0,0,0,0,100,416015.3,20.3,437.6,184808.6,230748.8,0,20.3,437.6,184808.6,230748.8,0.0217459204679803,0.00191992959369287,0.000413391145831417,1.41010420769252e-05,0,0,0,0,-38721.8431589082,-1.7532294902374e-06,1.11022302462516e-16,0
"74",74,"BST-Cassandra",2017-09-28 05:10:00,2017-09-28 05:20:00,4266878,0.000193882102485471,0,59789.02528,66.7208251953125,8.5318675994873,2.09728925228119,0,0.173286616802216,2.48681225776672,0.685106575489044,6.73445110321045,1339226.34615385,0,0,0,0,0,4214317,43302,9259,0.990000009536743,0,0,0,0,0,0,100,426687.8,16.1,440.4,187879.5,238351.8,0,16.1,440.4,187879.5,238351.8,0.0322878985341615,0.00223224707765668,0.000414274314294002,1.42250235034936e-05,0,0,0,0,10223.157213185,-1.0002623867491e-06,1.11022302462516e-16,0
"75",75,"BST-Cassandra",2017-09-28 05:20:00,2017-09-28 05:30:00,4382483,0.000207391512433248,0,59812.51584,66.7898025512695,8.39173440933228,2.15004689693451,0,0.198025426268578,2.58272948265076,0.823956537246704,7.23725547790527,1354742.90865385,0,0,0,0,0,4328934,42754,10795,0.990000009536743,0,0,0,0,0,0,100,438248.3,70.9,433.5,193046.4,244697.5,0,70.9,433.5,193046.4,244697.5,0.071362070112835,0.00196858145836217,0.000423447797761056,1.32038700003065e-05,0,0,0,0,74969.7062702356,4.26218092309036e-06,1.11022302462516e-16,0
